student_id,attendance,study_hours,quiz_score,assignment_score,midterm_score,sleep_hours,lms_login_count,participation,parent_education,internet_access,family_income,extracurricular,final_grade,risk_level
22141,64.55,3.43,68.11,83.85,68.21,5.06,27,73.74,High School,Yes,High,Yes,B,Low
22142,67.07,0.5,36.62,77.36,78.69,6.74,17,71.39,Bachelor,Yes,Medium,Yes,C,Medium
22143,49.57,2.73,22.56,72.45,91.46,8.29,10,89.04,High School,No,Medium,Yes,C,Medium
22144,94.91,4.42,78.02,53.28,82.6,5.95,21,45.27,High School,Yes,High,No,B,Low
22145,79.65,2.99,47.91,61.88,42.77,6.65,15,38.12,Bachelor,Yes,Low,Yes,C,Medium
22146,60.97,5.57,85.82,34.01,36.0,8.41,7,42.66,Master,No,Medium,No,C,Medium
22147,99.84,3.89,71.5,65.49,69.48,5.0,20,86.86,High School,Yes,High,No,B,Low
22148,67.48,1.48,63.49,82.27,79.28,4.96,29,55.88,Bachelor,Yes,Medium,Yes,C,Medium
22149,81.76,5.12,62.94,85.22,81.59,8.1,14,44.68,High School,Yes,Medium,No,B,Low
22150,65.62,4.74,58.51,72.83,34.21,5.67,38,71.25,Bachelor,Yes,Medium,Yes,B,Low
22151,47.73,5.79,40.69,78.62,65.87,6.69,21,0.0,Bachelor,No,Medium,No,B,Low
22152,57.53,4.78,57.0,50.52,75.53,4.88,31,68.23,Bachelor,Yes,Medium,Yes,B,Low
22153,71.27,4.35,39.37,50.13,48.62,5.85,7,70.91,High School,Yes,Low,Yes,C,Medium
22154,91.47,1.71,80.83,45.3,73.57,7.53,37,30.92,Bachelor,Yes,Medium,No,C,Medium
22155,83.2,4.96,73.4,66.14,80.49,8.12,37,61.37,High School,Yes,High,Yes,A,Low
22156,80.1,3.24,61.35,59.27,97.22,8.48,30,56.8,Bachelor,Yes,Medium,Yes,B,Low
22157,47.85,4.95,70.64,61.17,67.93,5.76,29,89.82,Bachelor,No,High,No,B,Low
22158,97.05,7.51,83.65,82.51,88.2,9.55,16,91.26,Master,Yes,Medium,Yes,A,Low
22159,81.36,5.67,25.73,66.79,48.17,7.52,25,49.8,Master,Yes,Medium,Yes,B,Low
22160,76.21,4.01,61.29,73.89,44.83,5.87,10,80.13,Master,Yes,Low,Yes,B,Low
22161,94.99,3.63,60.58,61.1,74.34,6.53,37,50.38,High School,Yes,Low,Yes,B,Low
22162,96.71,2.75,65.12,83.71,52.43,7.03,34,66.38,High School,Yes,Medium,Yes,B,Low
22163,95.32,0.5,54.37,55.37,57.86,4.72,32,77.82,High School,Yes,High,Yes,D,High
22164,74.29,3.58,76.31,40.7,81.98,6.43,30,69.12,PhD,Yes,Low,Yes,B,Low
22165,62.95,2.58,81.57,65.24,58.08,5.82,12,51.98,High School,Yes,Low,No,C,Medium
22166,92.83,4.08,62.0,59.14,50.02,7.72,16,73.72,Bachelor,Yes,High,No,B,Low
22167,57.52,2.57,83.23,51.75,100.0,6.27,10,80.1,Bachelor,Yes,Low,No,C,Medium
22168,100.0,3.9,73.06,78.7,46.31,7.5,28,24.68,Master,Yes,Low,No,B,Low
22169,78.42,5.74,60.14,76.3,72.19,7.62,30,64.32,High School,Yes,Medium,No,A,Low
22170,62.09,3.78,67.94,75.58,44.83,7.69,36,46.06,Bachelor,Yes,Medium,No,C,Medium
22171,59.52,1.54,58.82,65.25,61.22,5.14,10,75.55,Bachelor,Yes,Low,Yes,D,High
22172,58.84,2.0,74.39,40.93,39.74,8.8,26,34.14,Master,Yes,Low,No,C,Medium
22173,80.11,4.74,83.55,78.17,89.05,7.43,16,68.11,Bachelor,Yes,High,No,B,Low
22174,77.9,4.86,80.25,65.81,54.54,6.77,41,74.42,High School,Yes,High,No,A,Low
22175,59.46,1.93,70.21,76.26,82.89,7.96,29,55.44,Bachelor,Yes,High,Yes,C,Medium
22176,72.65,3.45,87.39,78.77,52.46,4.0,44,71.25,High School,Yes,Medium,No,B,Low
22177,57.48,5.13,62.42,75.8,76.87,6.95,11,67.02,Master,Yes,Medium,Yes,B,Low
22178,86.84,6.6,78.8,66.61,86.85,4.3,7,56.37,High School,Yes,High,Yes,A,Low
22179,77.18,3.82,48.09,59.05,44.8,7.13,2,61.92,Bachelor,Yes,High,No,C,Medium
22180,72.32,3.14,75.52,61.09,59.73,7.31,39,94.38,Master,No,Low,Yes,B,Low
22181,58.68,2.83,75.04,65.78,34.56,8.38,12,86.48,Master,Yes,Low,Yes,C,Medium
22182,73.5,3.76,59.85,77.11,65.95,8.46,5,65.2,Bachelor,Yes,Low,Yes,B,Low
22183,71.78,6.0,73.85,88.88,37.95,6.09,29,62.51,Bachelor,No,Medium,Yes,B,Low
22184,82.77,3.76,64.44,51.04,58.57,7.38,25,73.81,Bachelor,Yes,Medium,No,B,Low
22185,80.51,4.4,96.49,61.2,69.29,6.42,3,91.42,High School,Yes,Medium,No,B,Low
22186,89.88,0.94,69.57,69.92,77.54,7.42,10,40.58,High School,Yes,Medium,Yes,C,Medium
22187,70.73,6.37,16.33,45.82,95.47,6.54,36,35.6,High School,Yes,Medium,No,A,Low
22188,50.09,5.91,42.99,55.28,65.25,7.2,16,97.16,Bachelor,Yes,Medium,No,B,Low
22189,92.87,2.97,64.99,86.97,57.48,5.64,36,63.07,High School,Yes,High,No,B,Low
22190,63.96,3.31,37.86,82.47,67.3,7.6,29,63.06,Master,Yes,Low,No,C,Medium
22191,61.4,5.62,62.15,65.49,87.97,4.26,15,51.31,PhD,Yes,High,No,B,Low
22192,77.35,8.8,80.33,52.19,45.64,6.13,33,45.87,PhD,No,High,Yes,A,Low
22193,82.53,0.5,80.17,68.11,38.9,6.28,36,32.07,Bachelor,Yes,Medium,Yes,D,High
22194,70.04,2.58,78.24,58.14,53.1,8.06,16,54.49,High School,Yes,Low,Yes,C,Medium
22195,69.92,2.79,32.36,78.59,46.58,7.75,38,84.98,Master,No,Medium,No,C,Medium
22196,72.13,5.37,80.28,88.95,81.12,4.34,35,57.37,High School,Yes,Medium,Yes,A,Low
22197,99.25,4.14,69.23,69.48,57.0,6.73,30,42.89,Bachelor,Yes,Low,No,B,Low
22198,77.96,2.58,100.0,74.63,81.02,5.5,24,40.65,High School,Yes,High,Yes,B,Low
22199,63.48,0.95,55.55,68.62,57.44,4.88,7,57.22,High School,Yes,High,No,D,High
22200,63.63,5.32,78.37,73.2,72.11,6.84,28,34.3,Bachelor,Yes,Low,No,B,Low
22201,74.24,3.14,54.4,66.59,76.76,6.85,28,42.11,Master,Yes,Low,Yes,B,Low
22202,81.57,1.42,53.02,80.76,44.36,8.19,43,35.73,High School,Yes,Low,Yes,C,Medium
22203,85.26,2.27,78.35,37.86,64.25,8.09,20,44.37,Bachelor,No,Low,Yes,C,Medium
22204,79.86,2.73,37.92,55.0,55.14,8.96,21,79.01,PhD,Yes,Medium,No,C,Medium
22205,65.37,2.96,46.2,86.39,66.34,6.75,42,78.76,Bachelor,Yes,High,Yes,B,Low
22206,71.64,1.62,68.3,100.0,65.47,6.95,4,48.1,High School,Yes,Low,No,C,Medium
22207,89.01,1.64,55.95,60.72,75.52,7.06,8,63.67,Bachelor,Yes,Medium,No,C,Medium
22208,60.81,7.77,69.4,64.95,61.42,7.22,6,20.44,Master,Yes,Medium,No,A,Low
22209,71.01,4.09,68.07,74.07,52.54,5.88,21,70.2,High School,Yes,Low,Yes,B,Low
22210,86.96,2.76,60.61,61.76,87.2,7.38,20,82.93,High School,Yes,Low,No,B,Low
22211,91.13,4.18,27.85,65.8,44.36,6.01,5,65.69,High School,Yes,Medium,Yes,C,Medium
22212,75.11,3.79,67.88,26.82,56.42,6.07,44,24.27,Bachelor,Yes,Medium,Yes,B,Low
22213,71.83,1.87,80.18,46.24,53.46,7.26,35,20.17,Master,Yes,Medium,Yes,C,Medium
22214,58.17,0.5,73.33,80.35,77.09,6.31,17,93.45,Master,Yes,Medium,No,D,High
22215,85.88,2.54,32.3,78.86,65.55,9.01,14,68.32,High School,Yes,Medium,No,C,Medium
22216,97.78,3.17,53.76,67.1,100.0,6.44,41,67.54,Master,Yes,Medium,No,B,Low
22217,100.0,3.3,80.23,49.35,54.16,7.71,16,61.45,Master,Yes,High,No,C,Medium
22218,83.8,0.5,89.43,77.86,91.18,6.19,21,31.09,High School,Yes,High,No,C,Medium
22219,77.24,7.96,64.88,37.91,67.29,4.0,32,100.0,High School,Yes,Medium,Yes,A,Low
22220,64.2,7.82,34.46,75.29,68.11,8.1,26,53.8,High School,Yes,High,No,A,Low
22221,49.82,4.3,51.15,50.65,34.33,7.25,23,41.88,High School,Yes,Medium,No,C,Medium
22222,80.65,3.55,50.6,57.61,88.92,8.99,16,37.54,High School,Yes,Low,No,C,Medium
22223,100.0,2.48,67.21,59.08,76.03,6.5,12,93.97,Bachelor,Yes,High,No,C,Medium
22224,97.06,4.54,64.87,95.28,61.16,6.55,11,31.86,High School,Yes,Medium,No,B,Low
22225,94.75,3.29,56.04,29.08,56.24,7.32,25,47.39,Bachelor,No,Low,Yes,C,Medium
22226,81.68,5.75,29.78,97.36,70.07,8.41,7,30.27,High School,Yes,Medium,No,B,Low
22227,83.39,5.15,45.14,97.85,61.8,7.91,30,27.3,Master,Yes,Low,No,B,Low
22228,41.64,1.97,71.06,81.92,64.29,7.15,18,59.79,High School,No,Medium,No,D,High
22229,89.44,2.26,58.89,95.28,26.6,6.24,41,85.14,Master,Yes,Medium,Yes,C,Medium
22230,69.31,5.25,59.62,59.23,46.92,8.74,32,58.35,High School,Yes,High,No,B,Low
22231,67.47,4.75,42.43,80.15,58.58,5.94,5,48.46,High School,Yes,High,Yes,C,Medium
22232,73.15,1.5,87.69,72.61,37.39,5.4,11,32.36,Bachelor,No,High,Yes,D,High
22233,72.64,2.68,20.32,60.07,59.24,6.89,22,56.71,High School,Yes,Low,Yes,C,Medium
22234,67.24,3.22,93.19,69.41,76.87,6.71,37,55.2,High School,Yes,Medium,No,B,Low
22235,78.21,3.43,72.77,87.8,83.06,5.59,4,60.66,High School,Yes,High,No,B,Low
22236,69.63,3.37,54.37,87.68,50.03,6.7,17,51.44,Bachelor,Yes,Medium,Yes,C,Medium
22237,79.5,5.12,58.61,37.02,70.71,5.22,43,36.09,High School,Yes,Medium,Yes,B,Low
22238,55.69,3.76,61.1,57.76,77.09,5.27,37,97.09,High School,Yes,High,Yes,B,Low
22239,74.79,3.65,75.36,48.96,48.5,7.81,31,79.61,Master,No,Medium,No,B,Low
22240,61.56,2.14,62.15,81.63,54.62,9.58,15,42.56,Master,Yes,Medium,Yes,C,Medium
22241,68.38,3.8,89.38,51.52,75.13,5.66,25,62.76,Bachelor,Yes,Medium,Yes,B,Low
22242,80.15,3.45,42.8,99.68,52.33,5.86,37,83.35,Master,No,Low,Yes,B,Low
22243,53.94,2.64,78.04,77.8,26.21,8.5,15,70.9,Master,Yes,Medium,No,C,Medium
22244,65.66,1.43,80.66,91.08,95.28,5.73,34,66.41,Master,Yes,Low,No,C,Medium
22245,86.53,5.8,46.4,59.22,28.51,7.43,14,27.07,Bachelor,Yes,Medium,No,B,Low
22246,56.8,6.7,68.99,79.31,80.01,7.21,32,50.04,Bachelor,No,High,No,A,Low
22247,100.0,3.94,65.37,83.44,64.14,6.21,26,28.36,High School,Yes,Medium,Yes,B,Low
22248,96.07,6.08,73.63,68.61,52.44,6.94,37,40.36,Master,No,High,No,A,Low
22249,70.58,3.91,68.36,21.84,69.52,7.11,34,36.16,Master,Yes,Medium,Yes,C,Medium
22250,66.19,1.0,62.8,45.84,66.72,7.99,41,76.37,Bachelor,Yes,Medium,No,C,Medium
22251,81.03,4.04,61.3,60.54,68.7,8.17,41,75.53,Master,Yes,High,Yes,B,Low
22252,56.29,2.89,62.66,70.2,100.0,5.9,5,64.8,Bachelor,Yes,Medium,No,C,Medium
22253,47.97,4.36,51.54,39.0,100.0,5.93,33,42.82,Master,Yes,Medium,No,B,Low
22254,71.11,6.33,52.76,74.81,74.61,5.63,33,50.82,Bachelor,Yes,Low,No,A,Low
22255,75.99,2.59,60.69,42.03,100.0,8.33,29,60.19,High School,Yes,Low,Yes,B,Low
22256,79.42,4.2,77.57,73.04,97.07,7.2,24,31.22,Master,Yes,Medium,Yes,B,Low
22257,68.78,5.05,49.61,98.38,87.16,6.17,41,85.67,Bachelor,Yes,High,Yes,A,Low
22258,97.11,5.94,75.85,57.75,85.37,7.81,30,71.76,PhD,Yes,Medium,Yes,A,Low
22259,55.57,5.27,28.68,54.06,57.02,8.07,3,63.54,High School,Yes,Low,No,C,Medium
22260,60.93,1.49,51.43,30.28,40.88,9.01,25,41.26,Master,Yes,Low,No,D,High
22261,85.3,1.49,73.13,48.04,58.06,8.02,14,86.94,Bachelor,Yes,Medium,No,C,Medium
22262,60.58,4.88,90.29,59.34,18.0,4.0,7,70.91,High School,Yes,Medium,Yes,C,Medium
22263,60.0,2.81,74.7,72.07,45.02,6.49,5,78.44,High School,Yes,Medium,Yes,C,Medium
22264,79.85,1.73,54.41,67.94,55.97,6.18,42,55.97,Master,No,High,Yes,C,Medium
22265,62.2,5.64,86.65,69.98,61.37,8.83,22,90.15,High School,Yes,Low,Yes,A,Low
22266,76.0,2.83,70.25,50.4,51.65,8.65,40,72.54,Bachelor,Yes,Low,No,C,Medium
22267,67.5,6.43,61.44,69.02,37.36,6.03,30,36.66,Bachelor,Yes,Low,Yes,B,Low
22268,65.08,2.71,60.95,48.36,81.96,7.25,2,34.26,Bachelor,Yes,High,Yes,C,Medium
22269,46.47,2.16,72.19,32.63,59.09,7.99,38,82.98,High School,Yes,Low,No,C,Medium
22270,80.09,3.38,72.88,62.61,90.32,7.59,36,65.37,Master,No,Medium,No,B,Low
22271,59.29,4.86,43.55,52.8,66.67,8.6,44,59.42,Bachelor,Yes,Low,No,B,Low
22272,75.48,4.03,58.57,69.15,62.86,7.1,23,77.73,High School,No,Medium,No,B,Low
22273,70.32,6.91,61.58,67.11,62.9,7.17,36,98.76,Bachelor,Yes,High,No,A,Low
22274,74.9,3.81,53.88,48.77,16.68,8.4,14,28.39,PhD,Yes,Medium,No,C,Medium
22275,75.75,3.18,87.75,50.57,37.78,7.9,8,74.04,PhD,Yes,Medium,Yes,C,Medium
22276,80.9,6.22,76.11,89.31,68.34,6.9,11,51.53,High School,Yes,Low,No,A,Low
22277,67.08,4.57,45.48,91.13,46.6,7.43,30,76.03,Bachelor,Yes,Medium,Yes,B,Low
22278,96.64,2.76,90.09,54.38,67.38,6.28,7,56.92,PhD,Yes,Medium,Yes,B,Low
22279,50.29,3.93,78.65,54.44,71.79,6.5,29,47.88,PhD,Yes,High,Yes,B,Low
22280,74.6,3.89,51.23,41.86,48.16,6.83,38,59.03,Bachelor,Yes,High,No,B,Low
22281,90.54,3.13,47.55,56.58,73.92,4.0,8,55.2,Master,Yes,Medium,No,C,Medium
22282,85.15,3.83,61.57,97.35,83.47,6.84,43,85.18,Bachelor,Yes,Low,Yes,A,Low
22283,63.38,1.18,38.82,69.36,85.31,4.0,22,51.44,Bachelor,Yes,Medium,Yes,C,Medium
22284,65.88,2.86,85.42,75.54,48.21,9.57,22,78.58,Bachelor,No,High,No,C,Medium
22285,62.9,4.28,55.22,79.05,90.06,8.02,35,76.38,High School,Yes,Low,No,B,Low
22286,86.99,2.55,77.07,54.55,40.42,5.91,41,47.14,High School,Yes,Medium,No,C,Medium
22287,66.9,1.9,62.73,49.87,33.37,5.17,21,76.74,Master,Yes,High,No,D,High
22288,81.83,3.43,56.16,86.48,63.22,7.26,42,56.83,Master,Yes,Medium,Yes,B,Low
22289,81.96,2.65,70.74,86.96,28.38,9.31,13,55.42,Bachelor,Yes,High,No,C,Medium
22290,100.0,1.12,67.52,57.18,65.46,7.79,17,41.07,Bachelor,Yes,Medium,No,C,Medium
22291,82.7,1.17,59.77,98.65,46.54,8.93,8,76.0,High School,Yes,Medium,Yes,C,Medium
22292,65.83,4.23,62.04,61.58,67.47,6.24,11,91.91,High School,Yes,Medium,Yes,B,Low
22293,56.1,3.66,79.24,78.74,55.63,5.25,42,25.56,High School,No,Medium,Yes,C,Medium
22294,73.86,4.07,49.74,78.74,53.5,8.56,4,40.13,High School,Yes,Low,Yes,B,Low
22295,76.21,2.96,98.99,70.93,37.89,7.71,33,86.02,High School,Yes,Low,Yes,C,Medium
22296,44.84,0.78,67.93,51.26,73.63,9.01,34,57.09,High School,Yes,Medium,No,C,Medium
22297,67.29,1.93,65.1,65.95,55.53,8.0,15,94.94,High School,Yes,High,Yes,C,Medium
22298,82.46,2.92,71.93,26.6,84.56,8.97,22,54.45,Bachelor,Yes,High,No,B,Low
22299,70.01,4.28,60.76,70.54,72.16,7.62,30,89.97,High School,No,Medium,Yes,B,Low
22300,92.53,0.5,48.21,75.57,68.83,7.1,18,70.61,Bachelor,Yes,Medium,Yes,C,Medium
22301,54.62,0.5,72.88,70.1,70.05,6.31,18,69.94,High School,Yes,Medium,Yes,C,Medium
22302,88.15,6.11,65.08,90.61,45.36,8.27,6,62.47,Master,Yes,Medium,Yes,B,Low
22303,91.71,4.58,77.38,77.74,47.45,7.51,39,72.35,Bachelor,Yes,High,No,A,Low
22304,92.35,1.92,65.74,64.38,85.16,8.47,33,100.0,Master,Yes,Low,Yes,B,Low
22305,54.51,3.08,52.78,65.88,72.99,7.36,10,54.01,High School,Yes,Medium,Yes,C,Medium
22306,82.72,2.74,59.63,63.96,60.87,8.21,43,55.95,Master,Yes,High,No,B,Low
22307,67.97,4.02,78.98,61.51,84.19,4.22,40,34.19,Bachelor,Yes,Medium,No,B,Low
22308,56.91,2.59,59.39,76.86,77.33,6.66,28,41.95,High School,No,High,Yes,C,Medium
22309,71.79,1.43,84.97,69.48,63.77,8.15,42,90.9,High School,No,High,No,C,Medium
22310,64.43,4.38,54.0,70.71,70.3,7.16,30,70.34,Master,No,Medium,Yes,B,Low
22311,91.81,6.77,63.54,69.15,55.65,4.2,33,66.07,Bachelor,Yes,Medium,Yes,A,Low
22312,85.7,4.45,90.6,52.75,70.81,7.41,23,53.04,Bachelor,Yes,High,No,B,Low
22313,60.71,3.64,71.13,64.36,41.09,9.3,38,97.73,Bachelor,Yes,High,Yes,B,Low
22314,67.14,3.11,90.24,59.26,92.56,9.66,22,56.78,Bachelor,Yes,Medium,No,B,Low
22315,72.29,2.08,85.14,76.11,68.49,6.62,25,74.25,Bachelor,Yes,Low,No,C,Medium
22316,76.91,2.77,18.96,45.39,100.0,6.76,21,50.6,High School,Yes,Medium,No,C,Medium
22317,93.1,4.21,52.68,51.41,41.88,6.81,20,45.92,Master,Yes,Low,Yes,B,Low
22318,88.36,5.64,98.22,72.87,42.3,7.63,41,42.89,High School,Yes,Medium,Yes,A,Low
22319,78.77,5.72,52.75,67.5,60.04,4.45,13,60.23,Bachelor,Yes,Low,No,B,Low
22320,74.09,3.81,72.72,91.96,21.08,5.95,6,38.15,Bachelor,Yes,Medium,Yes,C,Medium
22321,51.4,3.84,84.02,72.64,76.49,5.68,36,77.12,High School,Yes,Medium,No,B,Low
22322,97.38,3.59,90.89,85.38,69.29,6.44,36,79.93,Bachelor,Yes,Medium,Yes,B,Low
22323,71.29,4.53,57.66,100.0,74.54,7.34,17,48.09,Bachelor,Yes,Medium,Yes,B,Low
22324,100.0,3.59,78.8,64.24,48.68,8.07,9,87.04,High School,Yes,Medium,Yes,B,Low
22325,80.94,3.62,81.31,56.62,56.69,8.05,39,82.01,Bachelor,Yes,Low,Yes,B,Low
22326,100.0,1.95,44.36,83.42,60.79,6.16,43,64.95,Master,Yes,High,Yes,B,Low
22327,87.09,1.91,83.08,53.5,88.85,7.34,33,59.62,Bachelor,Yes,Low,No,B,Low
22328,56.52,2.26,82.85,98.56,80.72,8.19,34,77.48,High School,Yes,Medium,No,C,Medium
22329,68.78,3.93,67.04,88.15,72.77,8.22,9,67.52,High School,Yes,Medium,No,B,Low
22330,75.46,2.95,79.82,47.22,62.33,7.61,43,71.97,Bachelor,Yes,Medium,No,B,Low
22331,64.89,8.15,86.65,36.66,41.53,6.96,44,33.37,PhD,No,Low,No,A,Low
22332,72.34,4.2,54.38,91.91,84.09,6.21,7,77.87,Master,Yes,Low,No,B,Low
22333,57.5,6.33,87.9,53.53,37.52,7.83,17,75.65,Master,Yes,High,Yes,A,Low
22334,78.09,6.17,100.0,59.59,62.11,7.08,3,48.19,High School,Yes,Medium,No,B,Low
22335,81.56,4.26,100.0,46.95,30.74,8.37,3,63.4,Bachelor,Yes,Medium,Yes,B,Low
22336,62.94,3.43,63.64,72.74,63.77,9.27,34,62.74,Bachelor,Yes,Low,Yes,B,Low
22337,100.0,1.88,86.55,54.82,57.0,6.97,31,61.38,Bachelor,Yes,Medium,Yes,C,Medium
22338,78.95,2.42,64.21,53.59,50.35,5.92,42,58.3,High School,Yes,Medium,No,C,Medium
22339,65.75,5.01,44.14,81.78,46.53,6.6,13,85.78,High School,Yes,Medium,Yes,B,Low
22340,53.56,3.99,64.29,61.19,81.46,4.15,25,73.17,Bachelor,Yes,High,Yes,B,Low
22341,78.9,2.34,71.99,67.08,24.7,7.73,9,49.68,Bachelor,Yes,Medium,No,D,High
22342,74.09,3.13,60.75,48.89,49.0,7.09,6,46.35,High School,Yes,Low,No,C,Medium
22343,89.75,4.09,48.05,57.16,38.19,7.64,4,100.0,Bachelor,Yes,Low,No,C,Medium
22344,75.85,3.54,74.77,56.13,13.65,7.04,36,38.23,Bachelor,Yes,Low,Yes,B,Low
22345,60.09,3.07,100.0,88.17,58.49,7.89,15,45.08,Bachelor,Yes,Medium,Yes,C,Medium
22346,100.0,3.4,60.29,77.76,57.78,8.47,28,65.79,Master,Yes,Medium,Yes,B,Low
22347,84.53,0.5,70.16,84.29,53.66,7.18,2,52.5,Bachelor,Yes,Low,No,D,High
22348,74.19,3.53,65.31,81.73,35.73,7.1,31,61.53,Bachelor,Yes,High,No,B,Low
22349,80.47,1.6,79.1,87.8,68.44,7.28,25,59.49,Bachelor,Yes,Low,Yes,C,Medium
22350,85.11,4.15,65.46,44.95,76.54,8.02,44,70.96,Master,Yes,Low,No,A,Low
22351,56.57,3.74,70.73,73.47,92.04,5.94,4,49.3,Master,Yes,Medium,No,C,Medium
22352,80.37,4.85,85.1,64.94,69.52,7.45,35,49.01,Bachelor,Yes,High,No,A,Low
22353,71.25,4.86,86.28,83.88,73.18,6.79,14,47.7,Bachelor,Yes,Medium,No,B,Low
22354,85.61,6.6,98.25,54.67,53.61,5.21,4,33.71,Bachelor,No,Medium,No,B,Low
22355,66.9,0.5,60.02,75.27,72.75,7.63,31,97.08,High School,Yes,Medium,No,C,Medium
22356,68.93,3.27,54.82,70.32,68.89,8.37,32,54.87,High School,Yes,Low,No,C,Medium
22357,100.0,0.5,30.32,85.45,54.47,8.82,27,27.42,Bachelor,Yes,Low,No,C,Medium
22358,96.46,4.38,60.52,86.99,45.5,5.99,36,62.84,High School,Yes,Medium,No,B,Low
22359,35.0,3.2,53.92,33.63,60.86,5.64,42,55.28,High School,Yes,Medium,No,C,Medium
22360,95.35,2.65,68.64,77.24,81.99,5.29,39,79.5,High School,Yes,Low,Yes,B,Low
22361,76.9,3.98,61.85,85.77,61.93,6.89,7,33.95,High School,Yes,Low,Yes,B,Low
22362,67.38,1.6,26.72,33.04,71.49,7.76,4,85.19,Bachelor,Yes,High,Yes,D,High
22363,62.89,6.83,37.04,50.93,74.46,9.56,21,95.37,Bachelor,No,Medium,Yes,B,Low
22364,63.76,3.06,51.19,88.85,49.31,5.3,16,63.99,Bachelor,Yes,Medium,No,C,Medium
22365,67.8,3.64,60.46,60.06,69.19,6.46,42,38.93,Master,Yes,Medium,No,C,Medium
22366,61.09,3.27,100.0,78.76,51.3,6.04,28,100.0,Bachelor,Yes,Medium,No,B,Low
22367,57.68,5.16,65.33,70.21,41.89,7.36,16,77.88,High School,Yes,High,Yes,B,Low
22368,62.39,1.34,66.24,87.59,60.11,6.03,31,45.01,Master,Yes,High,Yes,C,Medium
22369,82.85,4.99,57.18,47.87,25.38,8.17,24,38.45,Master,Yes,Medium,No,C,Medium
22370,78.75,2.57,52.01,59.69,87.24,7.08,29,61.13,Master,Yes,Medium,No,B,Low
22371,86.34,2.58,76.47,54.8,47.01,9.26,35,74.44,PhD,Yes,Medium,No,B,Low
22372,77.0,5.08,86.34,80.37,53.91,9.45,17,83.39,High School,Yes,Low,No,A,Low
22373,58.4,3.02,100.0,62.29,50.73,10.0,16,58.43,Master,Yes,Low,Yes,B,Low
22374,85.42,4.6,75.3,56.87,54.53,6.26,23,50.59,High School,Yes,High,No,B,Low
22375,62.93,4.64,57.94,97.73,41.08,7.29,42,42.48,High School,Yes,Low,No,B,Low
22376,87.7,2.87,70.75,85.51,51.1,6.29,8,19.6,Master,Yes,Low,Yes,C,Medium
22377,60.51,3.92,80.67,87.55,96.3,6.75,16,64.76,High School,Yes,Medium,No,B,Low
22378,67.69,2.63,78.28,55.9,54.46,7.28,44,78.31,Bachelor,Yes,Medium,No,C,Medium
22379,72.58,3.46,68.68,65.44,54.46,6.54,37,66.16,High School,Yes,Medium,No,C,Medium
22380,88.12,4.35,70.79,48.82,38.32,8.17,12,69.7,High School,No,Medium,Yes,C,Medium
22381,80.64,1.78,73.22,70.05,53.95,6.73,9,71.48,PhD,Yes,Medium,No,C,Medium
22382,78.3,4.29,52.06,82.41,60.64,6.74,38,56.75,Master,Yes,Medium,Yes,B,Low
22383,100.0,4.07,28.23,76.43,54.66,8.08,9,97.39,High School,Yes,Medium,Yes,B,Low
22384,50.45,0.82,66.15,53.86,100.0,5.95,21,42.88,Master,Yes,Medium,Yes,D,High
22385,62.42,2.16,79.77,70.76,40.73,8.41,20,48.85,Bachelor,Yes,Medium,Yes,C,Medium
22386,61.78,2.26,39.06,65.12,42.98,7.42,41,40.13,High School,Yes,Medium,No,D,High
22387,51.44,2.7,52.94,75.13,67.56,6.85,7,63.47,High School,Yes,Medium,Yes,C,Medium
22388,67.21,1.78,23.76,77.02,70.65,4.39,16,41.95,Master,Yes,Low,No,D,High
22389,88.32,5.19,53.49,46.84,40.6,7.43,44,59.68,High School,No,High,No,B,Low
22390,69.13,5.41,38.98,23.0,27.43,8.77,2,79.71,High School,No,Medium,Yes,C,Medium
22391,73.0,2.08,18.44,43.73,71.11,6.28,22,78.37,Bachelor,Yes,Low,No,D,High
22392,52.16,1.42,47.97,81.97,54.28,7.29,43,73.65,Master,Yes,Low,No,C,Medium
22393,66.05,3.48,56.01,76.79,52.95,6.1,27,20.64,Master,Yes,Medium,Yes,B,Low
22394,71.07,5.89,57.51,72.16,71.86,6.3,13,55.64,High School,Yes,High,No,B,Low
22395,87.64,7.38,56.23,52.05,74.07,8.08,16,54.67,High School,Yes,Medium,No,A,Low
22396,52.88,2.29,62.82,62.48,67.45,7.28,10,39.87,Bachelor,Yes,Medium,Yes,C,Medium
22397,71.17,0.5,95.41,66.46,44.83,6.82,27,75.29,Bachelor,Yes,High,No,C,Medium
22398,94.3,0.82,54.17,75.75,65.31,8.69,39,69.8,Bachelor,Yes,Low,No,C,Medium
22399,71.32,0.5,91.61,64.54,36.24,8.21,10,43.14,Bachelor,No,Medium,No,D,High
22400,46.27,4.25,95.05,60.48,80.92,4.4,31,73.46,Master,Yes,Medium,Yes,B,Low
22401,97.19,3.68,57.59,91.41,69.17,7.31,25,20.0,Bachelor,Yes,Medium,Yes,B,Low
22402,89.02,3.89,41.84,59.38,100.0,8.14,20,73.5,High School,Yes,Low,Yes,B,Low
22403,91.04,5.53,71.79,88.96,70.97,7.83,10,87.13,Bachelor,Yes,Low,No,A,Low
22404,51.84,6.43,93.71,47.93,41.03,6.58,25,35.78,Bachelor,Yes,Low,Yes,B,Low
22405,100.0,5.02,18.59,58.57,79.1,5.26,39,56.34,High School,No,Low,Yes,B,Low
